user_id,item_id,playing_time_ms,duration_ms
3,182,39659,119983
3,173,5244,8366
3,192,1519,30560
3,133,9614,66133
3,184,2743,221733
3,187,1679,70483
3,170,1704,115833
3,202,1496,75533
3,195,1210,12500
3,189,1195,73966
3,169,2664,120960
3,159,1358,227533
3,201,1239,145783
3,138,2361,191633
3,146,2618,166333
3,153,9135,9700
3,167,1207,71840
3,200,6693,47640
3,199,4918,50550
3,188,5375,9862
3,155,1932,88788
3,150,15452,6933
3,160,2133,89172
3,186,2021,16466
3,181,1344,114933
3,154,14904,54933
3,135,2912,82600
3,147,6768,13816
3,166,1250,73500
3,130,2795,10800
3,129,14313,35140
3,139,1585,119666
3,191,1354,11300
3,143,2458,115333
3,172,1697,243116
3,163,3464,15660
3,149,1093,60250
3,180,1204,70233
3,185,2070,82050
3,136,2400,71421
3,151,1480,283766
4,236,3656,298166
4,213,1122,77600
4,224,2110,7966
4,209,249,162700
4,235,2129,128533
4,208,1056,33933
4,234,1315,218433
4,253,12550,132566
4,256,1955,22720
4,241,1473,145466
4,259,3067,164150
4,222,2384,97850
4,231,935,89366
4,244,1340,13066
4,229,1211,22800
4,246,2136,13266
4,214,1178,17866
4,251,1431,65233
4,230,1263,88640
4,242,2024,80933
4,211,4767,68333
4,262,1709,27266
4,245,1862,100500
4,223,1588,68366
4,206,5685,161480
4,205,1925,250700
4,215,1438,113300
4,255,1454,72333
4,219,1382,14500
4,243,1740,179450
4,226,1283,134920
4,207,1758,63000
4,225,1863,297550
4,239,1691,115720
4,212,53,225800
4,257,2815,31500
4,217,1452,106160
4,220,955,118250
4,252,1537,89633
4,221,2081,22566
5,287,1558,20333
5,339,10063,78833
5,387,4476,324200
5,398,1363,110133
5,359,1409,232800
5,376,5574,82080
5,386,4176,53950
5,314,3033,226500
5,289,14392,28500
5,356,1831,30500
5,375,1746,48066
5,312,3760,104883
5,332,4523,80033
5,286,13914,39506
5,313,1511,29533
5,372,3968,176900
5,358,50033,173800
5,311,4703,237333
5,323,4096,154988
5,385,2334,63033
5,341,1081,32733
5,282,1279,118541
5,368,2396,234066
5,367,1829,42116
5,308,2165,44233
5,301,3261,150120
5,328,2316,89566
5,353,1921,20480
5,371,2596,24833
5,267,1403,118850
5,305,1360,23033
5,266,970,28133
5,265,1549,8550
5,337,6104,39960
5,292,1451,86720
5,281,1798,287433
5,321,6638,28320
5,369,993,124683
5,264,1033,134833
5,284,11691,17900
5,365,6744,182466
5,400,1756,81333
5,383,1368,97966
5,379,1237,18700
5,319,4497,89800
5,390,1196,150233
5,271,1915,15266
5,317,2055,145480
5,296,1237,68866
5,352,1296,401983
5,391,2558,189166
5,381,1528,13066
5,329,1598,21100
5,404,5431,29100
5,297,5984,80840
5,302,1361,380080
5,401,2007,61600
5,354,1375,13933
5,384,1936,159400
5,277,1708,76033
5,298,1183,79733
5,343,1596,91100
5,360,5669,10800
5,54,1431,15033
5,336,273,115266
5,208,3448,33933
5,270,6637,256366
5,306,1802,265164
5,394,1268,34066
5,330,1769,57500
5,348,4132,137500
5,340,3268,117066
5,318,1373,16541
5,351,1835,29866
5,363,4139,26333
5,333,1422,50350
5,293,1406,138140
5,322,1636,9800
5,364,15154,116166
5,309,1801,164798
5,316,2885,152560
5,327,2776,23324
5,290,4118,46966
5,366,864,87440
5,392,2424,11040
5,397,1184,186200
5,362,3787,30300
5,395,1517,127383
5,335,4313,28633
5,388,84054,115923
5,275,1873,34900
5,380,1903,10600
5,307,1556,193583
5,378,8051,114400
5,403,1376,209300
5,273,1657,86466
5,370,1357,41600
5,349,3870,178880
5,373,12829,78111
5,382,1801,16923
5,280,1421,123900
6,434,1852,11185
6,411,1734,186066
6,422,2447,24266
6,124,1236,41041
6,433,1706,31400
6,201,1343,145783
6,432,1687,182033
6,451,1316,17500
6,454,1651,40900
6,439,1792,102333
6,457,5043,156066
6,420,1300,206233
6,429,366,83583
6,442,1749,26033
6,427,1479,117466
6,444,3772,12100
6,412,1404,100166
6,449,13342,29466
6,428,1502,27866
6,440,1934,7807
6,409,4163,121928
6,460,1941,152633
6,443,1696,120360
6,421,3986,32344
6,406,3262,173633
6,405,1360,38300
6,413,3025,86480
6,453,1749,15166
6,417,4565,108808
6,441,1275,214033
6,424,1579,8333
6,407,1652,29366
6,423,1951,109200
6,437,2073,65000
6,410,1312,57560
6,455,7275,100400
6,415,2033,72133
6,418,1109,82366
6,450,1185,64333
6,419,1609,154040
7,469,1577,87333
7,462,1010,152733
7,470,830,244920
7,465,922,174320
7,464,852,21500
7,463,1886,59333
7,473,2940,79400
7,461,2134,255350
7,471,959,22783
8,477,3945,188350
8,483,3145,157700
8,498,1247,19883
8,480,1486,25266
8,482,1365,178216
8,511,3620,76933
8,494,10100,19586
8,497,1902,51400
8,475,3251,113000
8,474,3406,11633
8,499,1594,421680
8,501,942,163166
8,510,12015,12366
8,476,247,18900
8,492,2648,138280
8,513,2653,327680
8,503,1688,75966
8,491,341,70640
8,493,2293,20480
8,478,21753,26233
8,481,1534,197850
8,486,1539,37640
8,508,1176,173666
8,489,1897,86360
8,514,8554,76366
8,484,1569,108320
8,488,6823,94800
8,512,1668,107833
8,502,3399,161800
8,42,1313,146200
8,393,45695,179600
8,490,2195,110783
9,525,1922,54400
9,521,3374,258000
9,518,108522,105050
9,527,13780,27800
9,526,37466,13500
9,520,2256,143733
9,519,95356,92866
9,530,3064,27960
9,517,5736,208480
9,529,2748,13200
10,556,19229,50333
10,539,23917,17566
10,594,7873,149923
10,533,4514,187699
10,548,7437,220320
10,552,38684,100200
10,184,266927,221733
10,137,1384,176800
10,595,4398,665866
10,572,6837,33166
10,281,7825,287433
10,81,6573,31206
10,73,6777,143866
10,579,6170,30700
10,535,5603,69040
10,589,105439,102000
10,565,2452,82066
10,587,69018,68983
10,601,6458,168866
10,606,3452,23933
10,597,9463,207816
10,585,3218,177233
10,554,17365,117280
10,534,709,56600
10,604,18812,209900
10,566,2146,61478
10,575,3409,272240
10,600,16458,33766
10,596,1701,69360
10,269,9160,130120
10,599,26862,127050
10,583,7626,157360
10,543,2286,10633
10,580,1503,202166
10,608,15714,61000
10,590,16782,67933
10,573,17756,151200
10,334,3355,13813
10,576,100432,80360
10,582,62481,55500
10,547,14968,99766
10,607,6204,44633
10,540,667,34000
10,557,5068,50366
10,563,5196,67680
10,571,17557,216360
10,581,14277,10500
10,139,8302,119666
10,550,7988,91880
10,558,1865,101833
10,545,848,423680
10,603,2351,35766
10,553,38922,79933
10,537,1959,22333
10,26,75202,36733
10,562,63314,299116
10,574,2428,55960
10,532,4842,147116
10,531,2771,27800
10,541,1725,515080
10,588,14216,30400
10,444,2720,12100
10,568,127402,334850
10,577,20107,30533
11,629,1791,157560
11,614,1754,15269
11,667,5016,107633
11,612,135750,199416
11,657,1627,25100
11,673,2345,185840
11,618,1897,11000
11,660,5716,107983
11,379,4354,18700
11,681,2616,95566
11,639,1909,275833
11,285,53671,76750
11,661,4056,296600
11,682,2955,191240
11,656,3507,9233
11,687,6842,14413
11,650,5981,103366
11,677,1719,20233
11,613,15789,179900
11,676,6957,8840
11,680,231,61566
11,671,2620,51833
11,686,1335,25066
11,200,54152,47640
11,665,2868,16000
11,622,2782,219650
11,634,1262,86633
11,637,3271,352466
11,666,1845,96466
11,685,884,65116
11,674,1734,57166
11,689,7136,109566
11,646,2663,36900
11,678,2614,99266
11,683,10532,116900
11,658,20529,148500
11,664,1534,33400
11,627,1512,33600
11,688,3549,96800
11,619,8342,29034
11,640,8377,11166
11,648,2692,135633
11,653,29847,229100
11,566,5600,61478
11,636,1788,26520
11,631,1681,171433
11,641,4246,13800
11,625,2653,60600
11,672,1343,133566
11,635,3736,108483
11,616,1395,83650
11,628,9583,257760
11,647,10198,50583
11,659,1870,20166
11,611,7566,305733
11,281,849,287433
11,620,2739,67066
11,669,3302,55100
11,624,2308,70050
11,652,1059,79600
12,700,5619,15966
12,693,258510,400066
12,701,1805,43100
12,696,1897,66566
12,695,1489,41233
12,694,594,193200
12,703,3804,71466
12,692,1129,12333
13,708,3228,107700
13,705,1577,32233
13,707,2344,90933
13,277,2067,76033
13,718,1462,23766
13,709,6560,10300
13,717,2022,178333
13,710,5054,138620
13,713,3052,306500
13,704,1382,14200
13,719,81279,151233
13,706,57848,58600
13,716,5176,122133
13,715,1677,158480
14,727,1474,191791
14,19,1097,13933
14,722,1439,108650
14,729,1202,95633
14,728,1430,109680
14,724,1317,111400
14,723,3220,63960
14,732,1151,214120
14,721,1473,42050
14,731,1332,52200
15,740,1949,35300
15,734,926,90333
15,741,1833,88500
15,737,11894,14733
15,736,1614,288240
15,735,3271,127050
15,745,8362,196800
15,733,2251,225860
15,742,1897,76933
16,754,847,56133
16,747,1147,20100
16,755,900,22000
16,750,4393,85800
16,749,2940,134000
16,748,2385,50620
16,756,943,24866
16,746,2355,9466
17,764,2066,37016
17,12,17226,31103
17,765,2961,23560
17,760,2391,9266
17,759,8490,157966
17,758,4872,8933
17,769,4376,282600
17,757,1626,76900
17,766,170,20852
18,776,7510,22586
18,772,1624,284740
18,774,2242,212433
18,778,1232,76116
18,786,1738,257216
18,777,1026,33333
18,785,4505,11400
18,779,1188,16733
18,781,1656,6483
18,771,20108,18866
18,787,9323,27466
18,773,1094,47230
18,784,1088,125033
18,783,8807,162400
19,43,4012,26840
19,546,0,11016
19,801,3840,14700
19,111,683,89320
19,797,667,250280
19,121,818,231916
19,795,1685,11640
19,790,0,132280
19,796,3989,10733
19,791,0,70200
19,792,0,27517
19,789,1909,163133
20,806,1574,122083
20,804,1643,120233
20,803,2842,46116
20,807,2352,95233
20,808,3764,192233
20,816,2634,10724
20,788,1304,20100
20,815,1425,113920
20,817,2208,11066
20,812,5344,10100
20,28,1541,14733
20,811,1590,35800
20,243,1756,179450
20,814,1967,179366
20,813,19236,98266
21,828,1435,180200
21,823,4871,78920
21,820,972,108520
21,827,1240,197566
21,829,1498,454666
21,832,1895,210750
21,822,1114,230320
21,821,1724,38016
21,834,19714,19100
21,819,5043,197488
21,833,1092,100616
22,261,905,356080
22,835,916,36333
22,842,1173,407566
22,837,957,101000
22,836,1488,122000
22,532,934,147116
22,838,1229,73333
23,850,2093,135600
23,844,1981,10133
23,849,340,135666
23,846,1823,84666
23,845,1252,47350
23,843,4417,38816
23,791,1817,70200
24,859,1127,31016
24,855,1358,78100
24,852,2965,102120
24,861,1563,92750
24,860,2035,305583
24,854,3670,103566
24,853,3978,9650
24,865,31642,26166
24,851,1356,164066
24,864,726,59959
25,888,1226,21300
25,873,1259,8500
25,213,9667,77600
25,867,13802,109883
25,926,755,158700
25,911,3241,223583
25,914,2691,76533
25,891,2232,168066
25,869,5017,16966
25,901,0,191200
25,878,3592,130660
25,909,1718,76483
25,893,4216,144333
25,916,1006,11916
25,924,915,59766
25,933,1170,63500
25,883,54255,97080
25,492,934,138280
25,938,1070,119633
25,932,10685,85750
25,906,942,41680
25,936,707,10633
25,937,1342,63033
25,432,3806,182033
25,922,18734,184200
25,940,4500,338833
25,905,1019,46566
25,868,7006,68916
25,941,2390,103150
25,897,11366,120560
25,719,12340,151233
25,912,5695,76400
25,935,1383,61666
25,904,1646,70283
25,391,2317,189166
25,923,19227,124300
25,876,9036,204166
25,918,930,59183
25,944,985,115215
25,921,838,32083
25,931,1028,36866
25,934,40337,46700
25,913,3433,81241
25,874,1555,80000
25,780,2569,12200
25,881,20008,10950
25,943,1533,185600
25,74,4112,111716
25,894,3768,19466
25,899,1674,231733
25,908,1271,188000
25,570,2059,179679
25,890,1534,61633
25,885,707,28566
25,182,2760,119983
25,879,4209,206320
25,928,943,153720
25,889,4888,36903
25,871,2575,27750
25,882,5421,61880
25,898,1495,83400
25,907,7874,32566
25,866,4656,136933
25,915,2537,12850
25,920,1446,93200
25,902,2746,204100
26,953,575,69616
26,867,1133,109883
26,962,1125,220720
26,958,2093,60750
26,950,1229,70000
26,956,1264,107280
26,948,2196,69583
26,441,908,214033
26,952,757,89700
26,963,2764,68466
26,968,5975,16066
26,966,1223,10000
26,964,954,70266
26,959,435,87800
26,960,10078,15100
26,947,813,70541
26,961,0,233360
27,1028,979,271080
27,985,840,12633
27,136,922,71421
27,1069,2229,93166
27,1027,1075,124320
27,1001,1329,218300
27,1025,4344,163700
27,992,4286,73716
27,1009,4546,554400
27,1061,2729,126300
27,1024,1396,228080
27,654,993,19900
27,1062,1048,52500
27,973,1679,151458
27,1041,1272,220800
27,1015,1321,73000
27,971,1039,186000
27,1002,4908,86400
27,990,1020,138080
27,984,1686,42900
27,940,1577,338833
27,1068,2029,83966
27,970,1098,68920
27,997,6315,18375
27,987,798,150600
27,1034,3254,91920
27,1033,1560,27300
27,1064,1390,60100
27,1018,1208,293380
27,1014,1184,258300
27,1013,8481,7916
27,1032,2980,66840
27,976,4641,10576
27,780,1422,12200
27,1059,24804,38733
27,1055,1724,113800
27,1057,3999,194950
27,1008,1858,46833
27,560,9058,167633
27,981,1373,71433
27,35,3555,68880
27,1016,2133,398360
27,1037,1336,165120
27,451,2764,17500
27,1010,70356,266616
27,1005,1410,183333
27,1022,1643,34400
27,1044,5214,54560
27,1051,1402,20066
27,1050,4110,19500
27,1046,5627,11033
27,998,1541,80100
27,925,1707,444500
27,1065,1011,32159
27,49,2476,310000
27,1040,1088,28633
27,1006,8293,39100
27,1063,1857,10383
27,972,2800,85566
27,1067,38563,50600
27,1023,888,273500
27,1012,12769,11833
27,1058,2273,119023
27,1056,1065,161000
27,1030,1065,223366
27,1052,869,23150
27,1042,2427,60833
27,979,1210,11766
27,354,2904,13933
27,1053,978,49450
27,1035,726,82733
27,1070,1044,12300
27,68,4962,123866
27,1038,2236,53550
27,983,1587,45050
27,977,13349,81560
27,1007,2428,102866
27,991,7280,21758
27,999,1251,9800
27,969,3279,7500
27,112,14506,14700
27,529,11440,13200
27,989,1544,189900
27,974,1238,183500
27,790,6497,132280
27,1021,89194,89200
27,1043,1156,79966
27,628,2215,257760
27,1020,1089,64133
27,1029,1036,157566
28,1080,1205,136666
28,1074,1815,150440
28,1076,1041,25200
28,1110,8002,104433
28,408,1408,61277
28,1114,26790,25433
28,1134,3791,26700
28,1096,1497,173280
28,1133,1060,99400
28,481,3913,197850
28,1139,1277,114239
28,1075,17206,27066
28,1088,4528,80980
28,1125,1155,58825
28,1115,3432,164633
28,1121,13444,23933
28,1098,1619,18416
28,1093,1631,466933
28,1138,4572,48915
28,1128,92874,121366
28,188,2125,9862
28,1048,1516,23800
28,1130,4514,8066
28,1141,1566,44680
28,868,35151,68916
28,1136,7110,130933
28,1129,1740,68281
28,1107,908,340680
28,178,43805,198666
28,1135,934,73983
28,1086,1350,49800
28,1118,4653,11233
28,1140,1378,115500
28,526,5651,13500
28,1099,1524,183960
28,1127,1321,76233
28,1113,2398,205280
28,1095,2566,26483
28,1090,1070,199520
28,1100,1067,38200
28,1126,2512,22083
28,1122,41283,289240
28,1094,1348,199120
28,1078,1860,9033
28,1087,7016,31333
28,1105,2616,23966
28,1073,1396,305166
28,1072,1881,102300
28,85,80459,121400
28,1116,2184,158640
28,1084,1602,401083
28,1109,4227,136833
28,1103,1312,18933
28,1089,2018,22733
28,1119,20135,21000
28,1123,4494,191666
28,1079,3777,12716
29,1148,1938,73760
29,1147,1295,87660
29,1145,1387,160833
29,1149,1684,171040
29,1151,1393,59966
29,276,1714,149730
29,1150,1162,82560
29,1159,4908,16733
29,738,1316,56500
29,1156,1099,98320
29,1144,1303,23500
29,1154,2253,84520
29,1146,2100,166650
29,1158,1329,86720
30,1167,3070,88500
30,1163,2199,13541
30,1165,1353,22516
30,1169,1277,86400
30,1177,2084,13733
30,1168,8572,109066
30,1176,837,102666
30,1170,1586,70400
30,1173,1097,143700
30,1162,2340,59266
30,1069,5879,93166
30,1164,3303,86240
30,1175,2454,44750
30,1137,3375,104983
31,1228,1062,27050
31,1212,1292,79120
31,1180,954,75300
31,1183,6195,20366
31,1208,1232,217000
31,1201,1922,19833
31,1008,1819,46833
31,1247,1040,141975
31,1223,3391,188050
31,1012,2227,11833
31,1200,975,188772
31,1187,1763,37300
31,1254,1702,51480
31,1221,1197,8166
31,1234,1419,90016
31,1192,1398,257300
31,1197,1826,19633
31,1232,5375,305200
31,1239,11906,121800
31,1244,1715,11300
31,1248,3066,35600
31,1238,1299,182933
31,1255,2350,130449
31,904,9658,70283
31,1224,2811,16316
31,1252,1511,142750
31,195,1689,12500
31,1245,1999,142733
31,1181,1775,92966
31,637,22005,352466
31,1246,1006,57650
31,1219,4550,18800
31,1229,977,112360
31,1251,1045,158500
31,1220,2265,111233
31,1250,12208,64366
31,1253,1533,28466
31,1186,2542,17600
31,1236,1969,205666
31,1257,985,14166
31,1216,1427,90966
31,1227,2616,38566
31,1083,1249,130199
31,1230,1294,44566
31,1185,6966,85600
31,1213,836,92700
31,1190,1316,217720
31,1256,1762,29066
31,1184,2530,326893
31,1202,2502,69000
31,1210,1100,18100
31,1225,1004,9300
31,341,5749,32733
31,1199,1689,233666
31,1194,3705,39300
31,1203,2367,194300
31,1188,863,14266
31,1240,1412,8958
31,1198,1085,70366
31,1182,2951,16100
31,1191,1367,93833
31,1209,1909,30080
31,1222,8720,223900
31,1179,1267,27680
31,520,1047,143733
31,1231,1800,26633
31,666,1167,96466
31,1215,472,71966
32,1266,2461,78240
32,1261,39851,21550
32,1267,2765,17137
32,1263,2953,267480
32,1262,2287,34600
32,1085,3621,47714
32,1269,19492,107350
32,1260,13555,12733
33,1286,815,200291
33,1281,883,16600
33,961,1399,233360
33,1285,867,88366
33,1287,3572,8666
33,1272,2017,88666
33,1278,857,20350
33,1283,1524,706300
33,1274,718,96600
33,1043,907,79966
33,1277,1212,99266
33,1296,987,135440
33,1291,1582,13066
33,1276,923,264333
33,1293,4561,64483
33,1294,860,100560
33,1284,2321,28800
33,1292,923,279300
33,1027,1132,124320
33,1288,2002,299682
33,1271,407,114220
33,330,871,57500
33,1273,845,68251
34,1246,4632,57650
34,1345,4007,169711
34,1350,810,278166
34,1352,16645,81733
34,1298,2662,16366
34,1337,1944,248633
34,1328,1366,66066
34,1319,1505,323066
34,1321,3043,131560
34,154,9126,54933
34,368,2609,234066
34,1353,60984,69233
34,1299,2602,15066
34,1342,2768,377233
34,1303,11788,76120
34,1349,1642,18766
34,1334,1704,14416
34,1348,2184,58633
34,1356,18648,6950
34,1346,3063,89816
34,1331,3457,192000
34,1354,5140,40033
34,246,1816,13266
34,1355,7051,14900
34,1304,4274,85166
34,876,3055,204166
34,1316,2856,64099
34,1341,1783,87120
34,251,2067,65233
34,1330,1491,67240
34,1318,2257,104783
34,1313,2292,20166
34,1322,4103,26050
34,1344,1492,97633
34,1340,7061,66133
34,1317,6234,11511
34,1301,2822,130583
34,1311,1875,9933
34,1327,2942,172266
34,1210,19155,18100
34,756,1613,24866
34,1305,7212,67916
34,1347,4589,60733
34,1308,2184,63333
34,1333,2692,39500
34,1325,2141,278900
34,1312,2118,273550
34,1351,2307,50000
34,278,1058,66900
34,1302,877,10023
34,1314,35579,36866
35,1373,2101,136452
35,1365,1612,33500
35,1374,1394,84665
35,1378,1134,67567
35,1362,5824,184040
35,1361,1539,60600
35,1364,2824,169800
35,1363,2150,76866
35,1366,2511,22366
35,1376,2070,37366
35,1369,3539,673200
35,1375,2005,62000
35,680,1707,61566
35,1371,2126,22600
35,1360,9791,73333
35,1372,1672,73433
36,369,3829,124683
36,1380,52807,38673
36,1387,1606,84733
36,1383,4435,12566
36,1382,4088,107566
36,1381,3418,16033
36,269,130190,130120
36,1379,18848,58666
36,1388,1501,14133
37,1417,1682,155760
37,395,9007,127383
37,757,14367,76900
37,1416,0,193866
37,167,13905,71840
37,1390,1829,123880
37,1403,129265,97800
37,1404,1034,58000
37,1406,30539,159250
37,1392,2060,21983
37,1394,1927,23120
37,249,3173,31633
37,1397,5338,31700
37,1393,2029,56400
37,1400,2354,16233
37,1418,4703,32400
37,1413,6032,250950
37,1399,142327,140233
37,1405,1823,232966
37,1412,9540,8800
37,1401,1723,234566
37,1402,3542,35133
37,1415,27278,268226
37,1408,26076,11833
37,188,1254,9862
37,1293,2055,64483
37,1411,2662,46400
37,1391,1585,109580
38,1447,11766,14320
38,1423,304,65099
38,1424,744,182983
38,1066,2733,66320
38,310,977,116133
38,1440,2131,75833
38,1444,534,12266
38,1429,2503,33433
38,1453,3193,118666
38,1428,1630,24100
38,607,1883,44633
38,1290,1142,179000
38,1450,3985,87600
38,661,2188,296600
38,1210,7414,18100
38,1449,1760,161360
38,1451,19094,32400
38,1426,6547,23933
38,1439,15587,10166
38,933,12230,63500
38,1434,1362,30033
38,1421,516,30100
38,1420,67826,67840
38,1430,760,20266
38,1443,6053,68633
38,1040,2090,28633
38,4,33185,169500
38,1436,5574,90100
38,1422,670,43400
38,1435,10723,30900
38,612,1651,199416
38,1457,9446,152633
38,1427,4844,331268
38,1458,1185,65033
38,764,20088,37016
38,867,0,109883
38,1454,7336,56360
38,1433,1790,59600
38,1456,5834,55833
39,1464,2382,106533
39,126,1450,36133
39,1466,6998,105240
39,1474,1193,293791
39,406,1199,173633
39,1473,1248,165566
39,1467,2061,37733
39,1468,1305,63100
39,1462,1144,95333
39,1470,6028,688933
39,1463,1468,31240
39,1472,2301,13700
39,1475,1277,74533
40,1496,2973,13966
40,1480,873,202866
40,1503,466,102685
40,119,690,197200
40,1485,26454,15034
40,1486,5364,166344
40,1501,1450,84057
40,1483,78838,59633
40,1506,1683,139450
40,1509,16386,66200
40,1495,1084,124466
40,1478,2352,9366
40,1494,1016,174750
40,1477,1788,65950
40,1519,5506,221833
40,1502,2880,34966
40,1505,1221,178080
40,1518,14765,22383
40,1479,14242,180034
40,1497,601,130699
40,1498,1344,16250
40,1521,33488,39700
40,1481,980,137310
40,1484,11436,162566
40,1489,1270,87520
40,1422,951,43400
40,1492,1286,142600
40,376,1123,82080
40,1487,1106,81100
40,1491,6880,50400
40,1520,41247,65200
40,1511,3034,72266
40,1515,837,18650
40,1493,3,157180
40,1517,722,150766
41,1532,1024,90440
41,1525,2909,18133
41,1533,6060,16233
41,1528,27522,374533
41,1527,2000,10533
41,1526,33769,26593
41,66,12983,20500
41,1524,2622,33700
41,1534,1832,113320
42,161,7377,238966
42,1550,1646,129000
42,1543,219,17350
42,1538,1925,23100
42,1559,10969,611875
42,1542,10878,105666
42,1547,4381,91300
42,1539,1271,7600
42,1544,1435,91720
42,1541,2947,159033
42,1554,1477,196066
42,1558,4367,67933
42,1549,1586,133050
42,1562,371016,181931
42,1551,86159,84720
42,1552,3207,33733
42,1537,5363,15566
42,1553,1889,163360
42,339,5606,78833
42,1560,1020,54800
42,1545,1425,204933
43,1569,1969,57933
43,1564,5988,393100
43,1194,2458,39300
43,1566,3747,207800
43,1565,1352,15666
43,486,7194,37640
43,1571,10395,147133
43,1563,1415,11666
44,1579,2672,16000
44,1573,81,9533
44,1327,1347,172266
44,318,849,16541
44,1575,9203,38080
44,1574,1079,73000
44,1581,1127,71760
44,1572,1361,114160
45,1718,6799,59166
45,342,4388,494777
45,1789,1693,129483
45,1586,4616,7200
45,1171,5882,16900
45,1733,795,592520
45,1721,1389,10733
45,1720,20020,86650
45,1576,21270,114881
45,1617,4906,113733
45,1729,2699,184057
45,1717,4884,8896
45,1731,740,95566
45,1652,10097,104300
45,1748,2851,18333
45,1695,1935,145133
45,124,1208,41041
45,1252,1522,142750
45,1802,118977,133216
45,1766,2416,162816
45,1737,673,148266
45,1658,1959,221766
45,1639,1550,77500
45,1774,2770,90400
45,1796,1807,207200
45,1792,805,12200
45,1610,4134,14733
45,1762,781,15833
45,1644,172,107820
45,1713,8995,15875
45,1736,1053,72450
45,804,1967,120233
45,1667,45905,47750
45,82,1087,7916
45,1649,892,220200
45,1727,4209,10333
45,1596,3432,55466
45,1588,1196,71716
45,1632,987,555833
45,1117,6643,62080
45,1603,1547,90550
45,1715,945,23533
45,1582,2445,10833
45,1598,723,134950
45,332,2641,80033
45,1075,1821,27066
45,1753,128605,129816
45,454,3596,40900
45,1761,3084,237475
45,1728,2049,99100
45,1600,24806,74216
45,1663,1482,100700
45,1602,1262,76866
45,1636,1002,179066
45,1806,38821,85480
45,1437,2738,351100
45,1780,10628,13700
45,1584,3078,69803
45,1696,4070,23400
45,1682,11184,18216
45,1770,977,68458
45,1095,1728,26483
45,1743,2939,154900
45,1746,4861,131300
45,1583,1480,63266
45,1735,2561,22733
45,1675,1778,136875
45,1670,35273,63616
45,1676,1235,117833
45,1702,1880,410640
45,1741,1136,14166
45,1625,52818,92300
45,1692,18631,168000
45,1599,32965,232466
45,1640,2570,306566
45,1750,12771,11450
45,1646,1653,14466
45,1616,1027,162183
45,1797,13416,129933
45,1754,80577,184750
45,1781,3282,78440
45,1767,23122,46166
45,498,800,19883
45,1790,1804,199160
45,1730,33640,36016
45,1756,17634,17366
45,1694,4394,85344
45,1700,5138,58816
45,1657,3402,148880
45,1628,2153,9133
45,1751,10532,18100
45,1801,6097,64333
45,1608,998,32783
45,1531,852,311078
45,1805,1955,44216
45,1635,6233,274100
45,1808,45651,43600
45,1745,1840,25233
45,1690,1384,168750
45,1794,49563,75960
45,1627,690,100933
45,1655,1539,49033
45,291,801,29366
45,703,4994,71466
45,1340,3829,66133
45,1678,10839,17800
45,1744,774,108966
45,1630,3260,678716
45,1585,941,44666
45,1445,3256,196133
45,1760,760,44200
45,1637,3646,215466
45,1656,1555,93566
45,244,759,13066
45,1619,11412,178700
45,1807,2455,111200
45,1012,12588,11833
45,1687,2960,75366
45,1620,8554,10133
45,1615,946,41933
45,1710,3140,227733
45,682,2500,191240
45,1708,1229,11183
45,1607,4457,412633
45,1669,601,8833
45,1612,13452,97760
45,1778,2223,43366
45,1647,3386,15800
45,1677,20329,21400
45,1597,3587,86116
