user_id,item_id,playing_time_ms,duration_ms
5,370,1357,41600
5,272,929,17950
5,357,14639,114400
5,349,3870,178880
5,280,1421,123900
5,54,1431,15033
5,306,1802,265164
5,302,1361,380080
5,371,2596,24833
5,360,5669,10800
5,337,6104,39960
5,318,1373,16541
5,299,2724,184920
5,375,1746,48066
5,386,4176,53950
5,304,19271,19300
5,372,3968,176900
5,327,2776,23324
5,368,2396,234066
5,334,2070,13813
5,331,2860,251633
5,323,4096,154988
5,308,2165,44233
5,335,4313,28633
5,350,2404,15333
5,277,1708,76033
5,344,4152,48865
5,369,993,124683
5,373,12829,78111
5,364,15154,116166
5,363,4139,26333
5,381,1528,13066
5,391,2558,189166
5,325,1985,32875
5,78,1372,85733
5,208,3448,33933
5,296,1237,68866
5,269,2041,130120
5,338,1588,89833
5,396,3427,211100
5,314,3033,226500
5,268,1681,14560
5,307,1556,193583
5,311,4703,237333
5,297,5984,80840
5,266,970,28133
5,401,2007,61600
5,389,9229,17040
5,333,1422,50350
5,288,1876,61533
5,270,6637,256366
5,281,1798,287433
5,263,1960,104466
5,365,6744,182466
5,346,1013,115233
5,319,4497,89800
5,361,1864,71300
5,275,1873,34900
5,317,2055,145480
5,399,2009,63983
5,395,1517,127383
5,387,4476,324200
6,436,1082,129680
6,454,1651,40900
6,417,4565,108808
6,458,3656,14266
6,457,5043,156066
6,440,1934,7807
6,429,366,83583
6,444,3772,12100
6,124,1236,41041
6,201,1343,145783
6,416,7918,7400
6,456,3370,12800
6,412,1404,100166
6,413,3025,86480
6,410,1312,57560
6,442,1749,26033
6,428,1502,27866
6,409,4163,121928
6,423,1951,109200
6,448,1322,89400
6,459,1613,128666
6,405,1360,38300
6,460,1941,152633
6,420,1300,206233
6,453,1749,15166
6,424,1579,8333
6,439,1792,102333
6,452,2100,89433
6,427,1479,117466
6,447,1434,12733
6,431,1609,77100
6,406,3262,173633
6,415,2033,72133
6,438,5585,156133
6,441,1275,214033
6,449,13342,29466
6,426,951,9642
6,451,1316,17500
6,450,1185,64333
6,445,1444,156350
7,462,1010,152733
7,467,820,55366
7,472,1009,111900
7,461,2134,255350
7,468,26207,67650
7,471,959,22783
7,473,2940,79400
7,470,830,244920
7,463,1886,59333
8,477,3945,188350
8,480,1486,25266
8,494,10100,19586
8,478,21753,26233
8,488,6823,94800
8,484,1569,108320
8,487,9000,177000
8,483,3145,157700
8,514,8554,76366
8,516,1814,12240
8,481,1534,197850
8,474,3406,11633
8,490,2195,110783
8,507,1546,146920
8,499,1594,421680
8,475,3251,113000
8,486,1539,37640
8,112,1469,14700
8,498,1247,19883
8,493,2293,20480
8,512,1668,107833
8,515,2763,67766
8,509,7712,111866
8,510,12015,12366
8,497,1902,51400
8,508,1176,173666
8,496,1384,172933
8,505,2892,5047
8,513,2653,327680
8,506,801,114180
8,42,1313,146200
8,502,3399,161800
9,518,108522,105050
9,523,10914,65566
9,503,1732,75966
9,517,5736,208480
9,524,3392,38333
9,528,1690,117500
9,530,3064,27960
9,526,37466,13500
9,519,95356,92866
9,520,2256,143733
10,556,19229,50333
10,602,9540,197583
10,541,1725,515080
10,549,151343,151566
10,590,16782,67933
10,544,2557,144301
10,606,3452,23933
10,589,105439,102000
10,562,63314,299116
10,542,1058,109666
10,560,88910,167633
10,569,1847,12966
10,571,17557,216360
10,587,69018,68983
10,568,127402,334850
10,561,11470,71433
10,545,848,423680
10,575,3409,272240
10,552,38684,100200
10,586,271428,243866
10,570,1936,179679
10,539,23917,17566
10,567,1761,54333
10,593,54242,69666
10,444,2720,12100
10,609,3282,32033
10,535,5603,69040
10,607,6204,44633
10,550,7988,91880
10,573,17756,151200
10,553,38922,79933
10,564,4110,18400
10,592,1616,175280
10,576,100432,80360
10,603,2351,35766
10,537,1959,22333
10,574,2428,55960
10,414,3988,117400
10,566,2146,61478
10,184,266927,221733
10,73,6777,143866
10,599,26862,127050
10,534,709,56600
10,334,3355,13813
10,578,2769,105920
10,540,667,34000
10,139,8302,119666
10,538,3306,37333
10,605,12985,127760
10,531,2771,27800
10,563,5196,67680
10,579,6170,30700
10,580,1503,202166
10,543,2286,10633
10,595,4398,665866
10,598,6050,7400
10,269,9160,130120
10,585,3218,177233
10,600,16458,33766
10,536,3566,101400
10,547,14968,99766
10,610,7289,87300
10,546,1770,11016
10,577,20107,30533
11,649,2410,59860
11,651,2022,17733
11,623,2453,53700
11,665,2868,16000
11,650,5981,103366
11,621,8641,22989
11,669,3302,55100
11,639,1909,275833
11,652,1059,79600
11,620,2739,67066
11,634,1262,86633
11,625,2653,60600
11,687,6842,14413
11,688,3549,96800
11,630,5585,124000
11,658,20529,148500
11,656,3507,9233
11,618,1897,11000
11,643,4448,132200
11,653,29847,229100
11,624,2308,70050
11,683,10532,116900
11,614,1754,15269
11,677,1719,20233
11,631,1681,171433
11,654,2745,19900
11,635,3736,108483
11,645,1349,80680
11,220,5453,118250
11,673,2345,185840
11,679,5025,122740
11,655,3966,21266
11,616,1395,83650
11,644,1186,10633
11,647,10198,50583
11,663,2889,62133
11,646,2663,36900
11,200,54152,47640
11,613,15789,179900
11,672,1343,133566
11,659,1870,20166
11,619,8342,29034
11,636,1788,26520
11,617,12999,77920
11,686,1335,25066
11,281,849,287433
11,648,2692,135633
11,660,5716,107983
11,661,4056,296600
11,622,2782,219650
11,676,6957,8840
11,674,1734,57166
11,691,2208,280213
11,685,884,65116
11,615,1624,12266
11,627,1512,33600
11,684,3322,19733
11,662,2452,94300
11,633,1049,28280
11,670,58289,95800
12,699,2411,90240
12,693,258510,400066
12,692,1129,12333
12,698,2223,8966
12,701,1805,43100
12,703,3804,71466
12,702,12692,155960
12,694,594,193200
13,704,1382,14200
13,706,57848,58600
13,707,2344,90933
13,711,1216,45383
13,720,2419,459816
13,713,3052,306500
13,716,5176,122133
13,714,1616,148216
13,710,5054,138620
13,715,1677,158480
13,708,3228,107700
13,709,6560,10300
13,221,5929,22566
13,719,81279,151233
14,722,1439,108650
14,725,1961,424066
14,730,1120,104766
14,721,1473,42050
14,726,1644,182633
14,691,3349,280213
14,732,1151,214120
14,728,1430,109680
14,723,3220,63960
14,724,1317,111400
15,734,926,90333
15,739,1746,162166
15,743,2029,70170
15,733,2251,225860
15,492,1524,138280
15,742,1897,76933
15,744,1926,134233
15,741,1833,88500
15,735,3271,127050
16,753,1094,67400
16,747,1147,20100
16,746,2355,9466
16,752,839,258866
16,755,900,22000
16,756,943,24866
16,212,1243,225800
16,748,2385,50620
17,12,17226,31103
17,762,1874,11833
17,767,5008,38783
17,757,1626,76900
17,763,1737,82880
17,766,170,20852
17,768,2828,16266
17,765,2961,23560
17,758,4872,8933
18,771,20108,18866
18,773,1094,47230
18,774,2242,212433
18,780,5314,12200
18,788,2349,20100
18,781,1656,6483
18,784,1088,125033
18,782,1419,25433
18,779,1188,16733
18,783,8807,162400
18,776,7510,22586
18,777,1026,33333
18,770,17978,22920
18,787,9323,27466
19,790,0,132280
19,794,1164,194233
19,111,683,89320
19,288,6713,61533
19,800,2784,126666
19,796,3989,10733
19,793,4546,152840
19,801,3840,14700
19,121,818,231916
19,799,82,63560
19,789,1909,163133
19,798,1717,80125
20,28,1541,14733
20,243,1756,179450
20,804,1643,120233
20,809,4087,192880
20,52,1119,68400
20,811,1590,35800
20,813,19236,98266
20,281,1662,287433
20,808,3764,192233
20,812,5344,10100
20,806,1574,122083
20,807,2352,95233
20,802,2183,202700
20,818,2329,104584
20,803,2842,46116
21,820,972,108520
21,831,1846,51483
21,825,5656,66960
21,826,1221,19983
21,833,1092,100616
21,834,19714,19100
21,828,1435,180200
21,830,2188,12900
21,819,5043,197488
21,821,1724,38016
21,822,1114,230320
22,841,950,73450
22,532,934,147116
22,835,916,36333
22,261,905,356080
22,840,1018,24633
22,837,957,101000
22,836,1488,122000
23,848,2342,10066
23,843,4417,38816
23,844,1981,10133
23,850,2093,135600
23,491,1694,70640
23,846,1823,84666
23,845,1252,47350
24,852,2965,102120
24,857,2111,194633
24,863,1119,76700
24,851,1356,164066
24,858,1314,64633
24,862,2086,81400
24,865,31642,26166
24,860,2035,305583
24,853,3978,9650
24,854,3670,103566
25,908,1271,188000
25,893,4216,144333
25,874,1555,80000
25,909,1718,76483
25,926,755,158700
25,884,1814,95160
25,877,9433,48133
25,922,18734,184200
25,898,1495,83400
25,875,4618,55900
25,896,3512,33000
25,904,1646,70283
25,629,932,157560
25,906,942,41680
25,418,1114,82366
25,939,1828,145966
25,942,3586,116250
25,879,4209,206320
25,888,1226,21300
25,492,934,138280
25,929,958,100640
25,913,3433,81241
25,945,2589,59333
25,873,1259,8500
25,213,9667,77600
25,907,7874,32566
25,878,3592,130660
25,780,2569,12200
25,869,5017,16966
25,895,1032,57733
25,885,707,28566
25,432,3806,182033
25,889,4888,36903
25,930,4533,629533
25,910,1094,34909
25,918,930,59183
25,900,13318,220440
25,871,2575,27750
25,927,1120,161766
25,367,971,42116
25,902,2746,204100
25,924,915,59766
25,897,11366,120560
25,391,2317,189166
25,868,7006,68916
25,903,15971,220760
25,912,5695,76400
25,74,4112,111716
25,890,1534,61633
25,872,2813,287640
25,941,2390,103150
25,570,2059,179679
25,899,1674,231733
25,943,1533,185600
25,923,19227,124300
25,876,9036,204166
25,933,1170,63500
25,938,1070,119633
25,940,4500,338833
25,920,1446,93200
25,935,1383,61666
25,870,2185,30333
25,881,20008,10950
25,946,13404,13366
25,880,3409,106966
25,919,813,126950
26,949,954,739800
26,947,813,70541
26,959,435,87800
26,968,5975,16066
26,950,1229,70000
26,957,1274,293266
26,958,2093,60750
26,956,1264,107280
26,867,1133,109883
26,954,1379,131560
26,961,0,233360
26,966,1223,10000
26,952,757,89700
26,953,575,69616
26,611,12387,305733
26,967,3134,140383
26,948,2196,69583
27,68,4962,123866
27,1065,1011,32159
27,451,2764,17500
27,940,1577,338833
27,400,982,81333
27,1000,1097,43966
27,905,13244,46566
27,994,1188,440733
27,1067,38563,50600
27,999,1251,9800
27,529,11440,13200
27,1035,726,82733
27,1047,2196,69750
27,978,1366,46066
27,987,798,150600
27,1007,2428,102866
27,1022,1643,34400
27,1002,4908,86400
27,1044,5214,54560
27,995,1145,202500
27,986,1115,100600
27,706,7512,58600
27,1026,2866,168880
27,317,1443,145480
27,1036,1615,162900
27,980,2052,78650
27,977,13349,81560
27,1005,1410,183333
27,790,6497,132280
27,1049,1259,118966
27,1045,1683,24240
27,1014,1184,258300
27,35,3555,68880
27,1003,923,107333
27,780,1422,12200
27,1038,2236,53550
27,1039,1178,93633
27,1053,978,49450
27,686,1879,25066
27,981,1373,71433
27,1031,1384,78833
27,973,1679,151458
27,976,4641,10576
27,1024,1396,228080
27,1043,1156,79966
27,1028,979,271080
27,1042,2427,60833
27,1020,1089,64133
27,1023,888,273500
27,1037,1336,165120
27,1029,1036,157566
27,989,1544,189900
27,998,1541,80100
27,1048,3197,23800
27,49,2476,310000
27,983,1587,45050
27,1063,1857,10383
27,974,1238,183500
27,1018,1208,293380
27,1009,4546,554400
27,996,3986,42966
27,1011,1152,201933
27,1057,3999,194950
27,1010,70356,266616
27,475,3474,113000
27,1004,1365,16966
27,1008,1858,46833
27,997,6315,18375
27,972,2800,85566
27,1025,4344,163700
27,1064,1390,60100
27,112,14506,14700
27,975,2543,275083
27,1066,1074,66320
27,969,3279,7500
27,560,9058,167633
27,1068,2029,83966
27,1034,3254,91920
27,979,1210,11766
27,1013,8481,7916
27,1061,2729,126300
27,136,922,71421
27,654,993,19900
27,925,1707,444500
27,1058,2273,119023
27,1071,1762,38333
27,1033,1560,27300
27,1017,1621,37933
27,982,3665,34383
27,1019,10789,84133
28,1114,26790,25433
28,1102,1050,65533
28,1048,1516,23800
28,1116,2184,158640
28,1093,1631,466933
28,1083,1779,130199
28,85,80459,121400
28,868,35151,68916
28,1081,1276,19200
28,1094,1348,199120
28,1133,1060,99400
28,1112,4706,174839
28,297,6952,80840
28,1106,2304,199033
28,1090,1070,199520
28,1140,1378,115500
28,1113,2398,205280
28,1110,8002,104433
28,1089,2018,22733
28,1078,1860,9033
28,1136,7110,130933
28,69,3764,96466
28,1104,5386,116333
28,1084,1602,401083
28,1103,1312,18933
28,1076,1041,25200
28,1075,17206,27066
28,1108,1639,19465
28,1105,2616,23966
28,1085,3032,47714
28,526,5651,13500
28,1098,1619,18416
28,1095,2566,26483
28,1079,3777,12716
28,1139,1277,114239
28,1072,1881,102300
28,1137,2981,104983
28,1107,908,340680
28,1142,1785,171050
28,1129,1740,68281
28,1127,1321,76233
28,1111,1238,51133
28,1134,3791,26700
28,1077,1021,391966
28,1086,1350,49800
28,1130,4514,8066
28,1126,2512,22083
28,188,2125,9862
28,726,18515,182633
28,1115,3432,164633
28,1097,1574,206280
28,1073,1396,305166
28,1082,2348,28233
28,1125,1155,58825
28,1141,1566,44680
28,408,1408,61277
28,1120,3446,115648
29,1144,1303,23500
29,1146,2100,166650
29,1147,1295,87660
29,1152,1199,114560
29,1160,1347,278433
29,1154,2253,84520
29,1157,2869,7000
29,1155,1131,112733
29,1151,1393,59966
29,1156,1099,98320
29,1148,1938,73760
29,1149,1684,171040
29,1143,2221,301766
29,738,1316,56500
30,1162,2340,59266
30,1164,3303,86240
30,1165,1353,22516
30,1171,18236,16900
30,1178,2448,128000
30,1173,1097,143700
30,1175,2454,44750
30,1174,1650,228133
30,1170,1586,70400
30,1137,3375,104983
30,1167,3070,88500
30,1168,8572,109066
30,1161,6301,16833
30,1069,5879,93166
31,1224,2811,16316
31,1201,1922,19833
31,1185,6966,85600
31,1225,1004,9300
31,11,3512,172000
31,1193,3792,38880
31,458,1550,14266
31,1083,1249,130199
31,1209,1909,30080
31,982,1069,34383
31,1206,13660,13166
31,1219,4550,18800
31,1217,1934,186000
31,1221,1197,8166
31,1214,1027,84633
31,974,4192,183500
31,1255,2350,130449
31,1188,863,14266
31,1197,1826,19633
31,666,1167,96466
31,1254,1702,51480
31,1256,1762,29066
31,520,1047,143733
31,1183,6195,20366
31,1216,1427,90966
31,1222,8720,223900
31,1187,1763,37300
31,1213,836,92700
31,1012,2227,11833
31,1205,1199,39820
31,1194,3705,39300
31,1223,3391,188050
31,1198,1085,70366
31,1240,1412,8958
31,1226,3531,472733
31,1236,1969,205666
31,1211,1060,42291
31,1182,2951,16100
31,1239,11906,121800
31,1207,1240,219666
31,1215,472,71966
31,1234,1419,90016
31,1208,1232,217000
31,1250,12208,64366
31,1181,1775,92966
31,1218,3959,157066
31,1229,977,112360
31,1184,2530,326893
31,1199,1689,233666
31,54,1263,15033
31,637,22005,352466
31,341,5749,32733
31,1210,1100,18100
31,904,9658,70283
31,1253,1533,28466
31,1186,2542,17600
31,1228,1062,27050
31,1252,1511,142750
31,1249,3629,130883
31,1243,2321,12932
31,1258,1211,144400
31,1251,1045,158500
31,622,1004,219650
31,1190,1316,217720
31,1259,1290,483450
31,1189,1116,13900
31,1235,1008,42533
31,1196,948,100683
32,842,6909,407566
32,1261,39851,21550
32,1260,13555,12733
32,1265,1944,7965
32,1267,2765,17137
32,1269,19492,107350
32,1268,12803,21600
32,1085,3621,47714
33,1276,923,264333
33,1027,1132,124320
33,1279,1548,34800
33,321,758,28320
33,1273,845,68251
33,1281,883,16600
33,1277,1212,99266
33,1289,826,596310
33,1043,907,79966
33,1271,407,114220
33,1282,5658,100000
33,1285,867,88366
33,1274,718,96600
33,961,1399,233360
33,1292,923,279300
33,1296,987,135440
33,1293,4561,64483
33,1290,1431,179000
33,1297,433,14633
33,1288,2002,299682
33,1283,1524,706300
33,1291,1582,13066
33,1270,912,93945
34,1306,3197,28966
34,1335,2106,187500
34,1357,15862,175216
34,1351,2307,50000
34,1331,3457,192000
34,1312,2118,273550
34,1305,7212,67916
34,1313,2292,20166
34,1317,6234,11511
34,1326,2714,29650
34,1,2262,132433
34,1329,1858,162166
34,205,2650,250700
34,1321,3043,131560
34,1308,2184,63333
34,1339,2728,136666
34,1299,2602,15066
34,1298,2662,16366
34,246,1816,13266
34,1355,7051,14900
34,1304,4274,85166
34,1302,877,10023
34,154,9126,54933
34,756,1613,24866
34,1301,2822,130583
34,1345,4007,169711
34,1318,2257,104783
34,1324,1251,119566
34,1334,1704,14416
34,1316,2856,64099
34,1346,3063,89816
34,1328,1366,66066
34,1342,2768,377233
34,1327,2942,172266
34,1352,16645,81733
34,1300,3287,509966
34,876,3055,204166
34,1336,2456,41700
34,278,1058,66900
34,1332,7785,77983
34,1310,1257,19400
34,1337,1944,248633
34,1320,1412,16200
34,1210,19155,18100
34,1307,1802,104900
34,1341,1783,87120
34,1356,18648,6950
34,1343,1204,10500
34,1333,2692,39500
34,1350,810,278166
34,1338,7403,95366
35,1360,9791,73333
35,752,2327,258866
35,1362,5824,184040
35,1369,3539,673200
35,1378,1134,67567
35,1370,2252,88920
35,1373,2101,136452
35,680,1707,61566
35,1366,2511,22366
35,1367,2680,48083
35,1371,2126,22600
35,1363,2150,76866
35,1364,2824,169800
35,1359,1696,18633
35,1377,1756,190966
35,1361,1539,60600
36,1380,52807,38673
36,1385,8045,54133
36,1389,1630,20666
36,1379,18848,58666
36,1386,1317,59716
36,1388,1501,14133
36,269,130190,130120
36,1387,1606,84733
36,1381,3418,16033
37,1391,1585,109580
37,325,3111,32875
37,1393,2029,56400
37,1392,2060,21983
37,1402,3542,35133
37,1395,24895,210166
37,1394,1927,23120
37,1419,21524,192866
37,249,3173,31633
37,1412,9540,8800
37,1409,22463,65000
37,1398,12093,10266
37,1399,142327,140233
37,1293,2055,64483
37,1397,5338,31700
37,1405,1823,232966
37,1406,30539,159250
37,1416,0,193866
37,1417,1682,155760
37,167,13905,71840
37,1415,27278,268226
37,1413,6032,250950
37,1410,1166,210933
37,1418,4703,32400
37,1408,26076,11833
37,188,1254,9862
37,1400,2354,16233
37,1414,10231,47983
38,1439,15587,10166
38,1459,6079,7600
38,1457,9446,152633
38,1429,2503,33433
38,1423,304,65099
38,1040,2090,28633
38,1424,744,182983
38,310,977,116133
38,933,12230,63500
38,1427,4844,331268
38,1455,23088,41900
38,1450,3985,87600
38,1432,1420,14966
38,1426,6547,23933
38,1430,760,20266
38,661,2188,296600
38,1440,2131,75833
38,1448,5258,39166
38,1420,67826,67840
38,297,12358,80840
38,607,1883,44633
38,1449,1760,161360
38,1436,5574,90100
38,1456,5834,55833
38,1066,2733,66320
38,1421,516,30100
38,764,20088,37016
38,1442,658,17840
38,1446,1299,37800
38,1435,10723,30900
38,87,5751,35016
38,1458,1185,65033
38,4,33185,169500
38,1453,3193,118666
38,1438,1124,10366
38,1452,3232,12433
38,1454,7336,56360
38,1460,13313,50166
38,1444,534,12266
39,1462,1144,95333
39,1468,1305,63100
39,1476,1532,149446
39,1464,2382,106533
39,1463,1468,31240
39,1067,1372,50600
39,406,1199,173633
39,1466,6998,105240
39,1472,2301,13700
39,1475,1277,74533
39,126,1450,36133
39,1473,1248,165566
39,1461,1943,19144
40,1486,5364,166344
40,1491,6880,50400
40,1480,873,202866
40,1511,3034,72266
40,1487,1106,81100
40,1503,466,102685
40,1519,5506,221833
40,1481,980,137310
40,1498,1344,16250
40,1484,11436,162566
40,1483,78838,59633
40,1514,24676,103774
40,1477,1788,65950
40,1523,1009,180766
40,1521,33488,39700
40,1490,1167,174116
40,1494,1016,174750
40,1518,14765,22383
40,376,1123,82080
40,1478,2352,9366
40,1489,1270,87520
40,750,1305,85800
40,1510,1927,471266
40,1497,601,130699
40,1502,2880,34966
40,1520,41247,65200
40,1508,21523,143840
40,1517,722,150766
40,1522,885,296666
40,1501,1450,84057
40,1515,837,18650
40,1500,7393,45366
40,1513,2743,272200
40,1516,2551,62600
40,1512,4457,235301
41,1525,2909,18133
41,1530,1883,127166
41,1535,41106,15300
41,1524,2622,33700
41,1531,919,311078
41,1534,1832,113320
41,66,12983,20500
41,1533,6060,16233
41,1526,33769,26593
42,1537,5363,15566
42,1545,1425,204933
42,1561,1812,65640
42,339,5606,78833
42,1547,4381,91300
42,1558,4367,67933
42,1539,1271,7600
42,1555,4952,81866
42,1544,1435,91720
42,512,2248,107833
42,1542,10878,105666
42,1541,2947,159033
42,1548,9545,8300
42,1556,1579,77166
42,1552,3207,33733
42,1549,1586,133050
42,1550,1646,129000
42,1559,10969,611875
42,1536,3231,226666
42,1560,1020,54800
42,1538,1925,23100
43,112,2791,14700
43,1564,5988,393100
43,1563,1415,11666
43,1568,2733,15066
43,1194,2458,39300
43,1571,10395,147133
43,1570,1800,93159
43,486,7194,37640
44,1578,4952,116000
44,1573,81,9533
44,1572,1361,114160
44,1577,1144,13400
44,1327,1347,172266
44,1581,1127,71760
44,1580,1156,13183
44,1574,1079,73000
45,1677,20329,21400
45,804,1967,120233
45,1667,45905,47750
45,1617,4906,113733
45,751,3661,134840
45,1650,1477,129600
45,1770,977,68458
45,1638,3368,209600
45,683,1606,116900
45,1621,9030,10616
45,1659,845,41333
45,1743,2939,154900
45,708,5685,107700
45,1794,49563,75960
45,191,6149,11300
45,1657,3402,148880
45,1763,1623,40533
45,759,1076,157966
45,1602,1262,76866
45,1585,941,44666
45,1595,3654,47766
45,1473,7858,165566
45,1803,2293,58206
45,1781,3282,78440
45,1596,3432,55466
45,1584,3078,69803
45,1723,1189,59100
45,1805,1955,44216
45,1666,9779,77400
45,1624,1236,203116
45,1095,1728,26483
45,1252,1522,142750
45,1788,6114,27066
45,1727,4209,10333
45,1736,1053,72450
45,1800,4434,11633
45,1591,720,125366
45,244,759,13066
45,1680,3127,14866
45,1769,6566,79960
45,1672,3261,67200
45,108,3483,120533
45,1589,5278,42533
45,1730,33640,36016
45,1755,4163,10180
45,1718,6799,59166
45,1670,35273,63616
45,1669,601,8833
45,1618,815,7266
45,1697,1390,104766
45,1708,1229,11183
45,1724,1483,99283
45,1773,20928,26433
45,332,2641,80033
45,1227,501,38566
45,388,2739,115923
45,1793,1202,75100
45,1784,3203,111533
45,1238,931,182933
45,1651,1804,72233
45,1588,1196,71716
45,1772,755,12366
45,1590,1220,17766
45,1611,1516,127166
45,1075,1821,27066
45,1678,10839,17800
45,1639,1550,77500
45,1768,1118,88300
45,1689,4477,173633
45,735,1739,127050
45,1710,3140,227733
45,1728,2049,99100
45,1721,1389,10733
45,1732,2677,17300
45,1774,2770,90400
45,1716,3372,388940
45,1777,61854,97733
45,1445,3256,196133
45,915,1899,12850
45,1609,3928,21000
45,1757,733,23733
45,1798,1266,43483
45,1700,5138,58816
45,1702,1880,410640
45,1801,6097,64333
45,1782,138007,100400
45,1737,673,148266
45,1745,1840,25233
45,498,800,19883
45,1656,1555,93566
45,1722,4257,41933
45,1729,2699,184057
45,1691,1940,79700
45,1752,3140,17100
45,1668,3953,41450
45,1694,4394,85344
45,1601,10371,102266
45,1632,987,555833
45,82,1087,7916
45,1641,106592,109750
45,1758,742,219133
45,1340,3829,66133
45,1681,4197,35750
45,1796,1807,207200
45,1696,4070,23400
45,1795,1814,248466
45,1742,9509,16200
45,1654,908,404033
45,1751,10532,18100
45,109,1600,234100
45,1653,1022,308433
45,1600,24806,74216
45,1735,2561,22733
45,1775,1366,11066
45,1612,13452,97760
45,1799,1055,267600
45,1734,2684,92300
45,1646,1653,14466
45,1645,965,36133
45,1078,4167,9033
45,1603,1547,90550
45,1616,1027,162183
45,1613,4967,144040
45,1778,2223,43366
45,1642,28952,13250
45,1725,1077,12933
45,1682,11184,18216
45,1608,998,32783
45,1686,2340,70837
45,1720,20020,86650
