user_id,item_id,playing_time_ms,duration_ms
5,266,970,28133
5,342,2393,494777
5,388,84054,115923
5,393,5379,179600
5,377,1267,147566
5,356,1831,30500
5,334,2070,13813
5,376,5574,82080
5,267,1403,118850
5,325,1985,32875
5,396,3427,211100
5,273,1657,86466
5,345,3091,249916
5,332,4523,80033
5,304,19271,19300
5,358,50033,173800
5,372,3968,176900
5,290,4118,46966
5,299,2724,184920
5,295,2888,23266
5,357,14639,114400
5,78,1372,85733
5,392,2424,11040
5,276,1438,149730
5,288,1876,61533
5,347,1594,304466
5,383,1368,97966
5,294,3738,59320
5,395,1517,127383
5,264,1033,134833
5,313,1511,29533
5,301,3261,150120
5,284,11691,17900
5,340,3268,117066
5,333,1422,50350
5,361,1864,71300
5,298,1183,79733
5,306,1802,265164
5,374,3698,154166
5,399,2009,63983
5,309,1801,164798
5,348,4132,137500
5,282,1279,118541
5,54,1431,15033
5,308,2165,44233
5,329,1598,21100
5,350,2404,15333
5,208,3448,33933
5,344,4152,48865
5,265,1549,8550
5,371,2596,24833
5,300,1557,315699
5,302,1361,380080
5,367,1829,42116
5,305,1360,23033
5,390,1196,150233
5,286,13914,39506
5,385,2334,63033
5,270,6637,256366
5,311,4703,237333
5,336,273,115266
5,351,1835,29866
5,331,2860,251633
5,272,929,17950
5,283,1435,94866
5,338,1588,89833
5,281,1798,287433
5,354,1375,13933
5,375,1746,48066
5,349,3870,178880
5,343,1596,91100
5,327,2776,23324
5,373,12829,78111
5,341,1081,32733
5,268,1681,14560
5,316,2885,152560
5,320,2493,66433
5,352,1296,401983
5,353,1921,20480
5,330,1769,57500
5,360,5669,10800
5,321,6638,28320
5,319,4497,89800
5,363,4139,26333
5,359,1409,232800
5,402,3889,150550
5,289,14392,28500
5,285,1976,76750
5,386,4176,53950
5,401,2007,61600
5,389,9229,17040
5,279,1005,42133
5,315,1427,294233
6,408,1102,61277
6,428,1502,27866
6,458,3656,14266
6,440,1934,7807
6,454,1651,40900
6,451,1316,17500
6,448,1322,89400
6,422,2447,24266
6,444,3772,12100
6,421,3986,32344
6,455,7275,100400
6,432,1687,182033
6,405,1360,38300
6,436,1082,129680
6,410,1312,57560
6,439,1792,102333
6,407,1652,29366
6,412,1404,100166
6,423,1951,109200
6,457,5043,156066
6,419,1609,154040
6,431,1609,77100
6,430,1403,30366
6,416,7918,7400
6,445,1444,156350
6,429,366,83583
6,447,1434,12733
6,460,1941,152633
6,413,3025,86480
6,443,1696,120360
6,409,4163,121928
6,442,1749,26033
6,452,2100,89433
6,425,2710,32458
6,456,3370,12800
6,450,1185,64333
6,459,1613,128666
6,453,1749,15166
6,441,1275,214033
6,420,1300,206233
7,470,830,244920
7,469,1577,87333
7,468,26207,67650
7,463,1886,59333
7,467,820,55366
7,471,959,22783
7,462,1010,152733
7,465,922,174320
7,473,2940,79400
8,514,8554,76366
8,481,1534,197850
8,501,942,163166
8,483,3145,157700
8,479,1738,640160
8,487,9000,177000
8,512,1668,107833
8,491,341,70640
8,474,3406,11633
8,393,45695,179600
8,508,1176,173666
8,498,1247,19883
8,513,2653,327680
8,516,1814,12240
8,493,2293,20480
8,499,1594,421680
8,500,1497,61033
8,42,1313,146200
8,492,2648,138280
8,505,2892,5047
8,484,1569,108320
8,495,1380,447447
8,510,12015,12366
8,509,7712,111866
8,480,1486,25266
8,490,2195,110783
8,515,2763,67766
8,497,1902,51400
8,112,1469,14700
8,476,247,18900
8,486,1539,37640
8,511,3620,76933
9,526,37466,13500
9,525,1922,54400
9,523,10914,65566
9,519,95356,92866
9,527,13780,27800
9,524,3392,38333
9,530,3064,27960
9,518,108522,105050
9,521,3374,258000
9,529,2748,13200
10,531,2771,27800
10,532,4842,147116
10,556,19229,50333
10,575,3409,272240
10,593,54242,69666
10,591,65601,151180
10,610,7289,87300
10,533,4514,187699
10,585,3218,177233
10,563,5196,67680
10,560,88910,167633
10,606,3452,23933
10,569,1847,12966
10,535,5603,69040
10,139,8302,119666
10,568,127402,334850
10,538,3306,37333
10,541,1725,515080
10,605,12985,127760
10,553,38922,79933
10,540,667,34000
10,549,151343,151566
10,26,75202,36733
10,184,266927,221733
10,548,7437,220320
10,550,7988,91880
10,356,12015,30500
10,608,15714,61000
10,583,7626,157360
10,582,62481,55500
10,598,6050,7400
10,536,3566,101400
10,571,17557,216360
10,555,44714,44266
10,576,100432,80360
10,562,63314,299116
10,581,14277,10500
10,578,2769,105920
10,574,2428,55960
10,572,6837,33166
10,607,6204,44633
10,554,17365,117280
10,564,4110,18400
10,586,271428,243866
10,594,7873,149923
10,587,69018,68983
10,566,2146,61478
10,599,26862,127050
10,546,1770,11016
10,589,105439,102000
10,137,1384,176800
10,544,2557,144301
10,573,17756,151200
10,597,9463,207816
10,565,2452,82066
10,542,1058,109666
10,567,1761,54333
10,334,3355,13813
10,537,1959,22333
10,592,1616,175280
10,602,9540,197583
10,600,16458,33766
10,269,9160,130120
10,551,9728,124766
11,657,1627,25100
11,679,5025,122740
11,635,3736,108483
11,281,849,287433
11,631,1681,171433
11,614,1754,15269
11,638,1282,126216
11,611,7566,305733
11,630,5585,124000
11,612,135750,199416
11,620,2739,67066
11,617,12999,77920
11,673,2345,185840
11,659,1870,20166
11,686,1335,25066
11,639,1909,275833
11,636,1788,26520
11,619,8342,29034
11,628,9583,257760
11,670,58289,95800
11,629,1791,157560
11,689,7136,109566
11,671,2620,51833
11,566,5600,61478
11,615,1624,12266
11,683,10532,116900
11,633,1049,28280
11,643,4448,132200
11,648,2692,135633
11,666,1845,96466
11,677,1719,20233
11,658,20529,148500
11,652,1059,79600
11,663,2889,62133
11,647,10198,50583
11,656,3507,9233
11,654,2745,19900
11,688,3549,96800
11,637,3271,352466
11,649,2410,59860
11,285,53671,76750
11,675,13560,38633
11,667,5016,107633
11,650,5981,103366
11,685,884,65116
11,626,2461,126400
11,661,4056,296600
11,660,5716,107983
11,623,2453,53700
11,200,54152,47640
11,379,4354,18700
11,621,8641,22989
11,669,3302,55100
11,653,29847,229100
11,616,1395,83650
11,220,5453,118250
11,684,3322,19733
11,691,2208,280213
11,687,6842,14413
11,632,1030,128699
12,694,594,193200
12,698,2223,8966
12,700,5619,15966
12,699,2411,90240
12,701,1805,43100
12,693,258510,400066
12,696,1897,66566
12,702,12692,155960
13,713,3052,306500
13,717,2022,178333
13,720,2419,459816
13,705,1577,32233
13,716,5176,122133
13,718,1462,23766
13,711,1216,45383
13,709,6560,10300
13,714,1616,148216
13,708,3228,107700
13,715,1677,158480
13,360,2059,10800
13,704,1382,14200
13,277,2067,76033
14,728,1430,109680
14,727,1474,191791
14,725,1961,424066
14,723,3220,63960
14,729,1202,95633
14,726,1644,182633
14,732,1151,214120
14,722,1439,108650
14,19,1097,13933
14,731,1332,52200
15,741,1833,88500
15,740,1949,35300
15,739,1746,162166
15,735,3271,127050
15,742,1897,76933
15,492,1524,138280
15,745,8362,196800
15,734,926,90333
15,737,11894,14733
16,748,2385,50620
16,752,839,258866
16,754,847,56133
16,753,1094,67400
16,755,900,22000
16,747,1147,20100
16,750,4393,85800
16,212,1243,225800
17,765,2961,23560
17,764,2066,37016
17,762,1874,11833
17,758,4872,8933
17,766,170,20852
17,763,1737,82880
17,769,4376,282600
17,12,17226,31103
17,760,2391,9266
18,781,1656,6483
18,785,4505,11400
18,788,2349,20100
18,772,1624,284740
18,784,1088,125033
18,786,1738,257216
18,780,5314,12200
18,777,1026,33333
18,782,1419,25433
18,776,7510,22586
18,783,8807,162400
18,775,2170,20966
18,771,20108,18866
18,778,1232,76116
19,111,683,89320
19,797,667,250280
19,801,3840,14700
19,546,0,11016
19,793,4546,152840
19,288,6713,61533
19,790,0,132280
19,794,1164,194233
19,795,1685,11640
19,796,3989,10733
19,43,4012,26840
19,121,818,231916
20,811,1590,35800
20,814,1967,179366
20,816,2634,10724
20,817,2208,11066
20,52,1119,68400
20,803,2842,46116
20,815,1425,113920
20,281,1662,287433
20,809,4087,192880
20,807,2352,95233
20,788,1304,20100
20,806,1574,122083
20,808,3764,192233
20,805,1908,74120
20,812,5344,10100
21,828,1435,180200
21,827,1240,197566
21,825,5656,66960
21,821,1724,38016
21,829,1498,454666
21,826,1221,19983
21,834,19714,19100
21,820,972,108520
21,823,4871,78920
21,832,1895,210750
21,824,1575,83550
22,836,1488,122000
22,838,1229,73333
22,835,916,36333
22,842,1173,407566
22,261,905,356080
22,840,1018,24633
22,839,3487,200466
23,845,1252,47350
23,791,1817,70200
23,844,1981,10133
23,849,340,135666
23,850,2093,135600
23,491,1694,70640
23,847,1120,71320
24,860,2035,305583
24,859,1127,31016
24,857,2111,194633
24,853,3978,9650
24,861,1563,92750
24,858,1314,64633
24,865,31642,26166
24,852,2965,102120
24,855,1358,78100
24,864,726,59959
25,570,2059,179679
25,866,4656,136933
25,927,1120,161766
25,910,1094,34909
25,930,4533,629533
25,332,2783,80033
25,926,755,158700
25,867,13802,109883
25,898,1495,83400
25,902,2746,204100
25,629,932,157560
25,940,4500,338833
25,922,18734,184200
25,869,5017,16966
25,890,1534,61633
25,916,1006,11916
25,872,2813,287640
25,874,1555,80000
25,895,1032,57733
25,889,4888,36903
25,74,4112,111716
25,884,1814,95160
25,882,5421,61880
25,925,1408,444500
25,883,54255,97080
25,885,707,28566
25,887,1284,71233
25,944,985,115215
25,919,813,126950
25,893,4216,144333
25,918,930,59183
25,908,1271,188000
25,870,2185,30333
25,907,7874,32566
25,892,2498,50480
25,941,2390,103150
25,899,1674,231733
25,920,1446,93200
25,911,3241,223583
25,934,40337,46700
25,432,3806,182033
25,943,1533,185600
25,891,2232,168066
25,900,13318,220440
25,886,1214,123833
25,932,10685,85750
25,923,19227,124300
25,780,2569,12200
25,905,1019,46566
25,904,1646,70283
25,946,13404,13366
25,880,3409,106966
25,915,2537,12850
25,914,2691,76533
25,877,9433,48133
25,906,942,41680
25,719,12340,151233
25,901,0,191200
25,875,4618,55900
25,418,1114,82366
25,213,9667,77600
25,871,2575,27750
25,929,958,100640
25,939,1828,145966
25,942,3586,116250
25,935,1383,61666
26,960,10078,15100
26,964,954,70266
26,957,1274,293266
26,954,1379,131560
26,961,0,233360
26,968,5975,16066
26,966,1223,10000
26,963,2764,68466
26,948,2196,69583
26,962,1125,220720
26,956,1264,107280
26,953,575,69616
26,441,908,214033
26,952,757,89700
26,867,1133,109883
26,951,2138,12971
26,958,2093,60750
27,925,1707,444500
27,706,7512,58600
27,969,3279,7500
27,1005,1410,183333
27,989,1544,189900
27,1029,1036,157566
27,654,993,19900
27,112,14506,14700
27,994,1188,440733
27,972,2800,85566
27,1032,2980,66840
27,1001,1329,218300
27,317,1443,145480
27,1046,5627,11033
27,1040,1088,28633
27,1066,1074,66320
27,1031,1384,78833
27,780,1422,12200
27,763,1395,82880
27,970,1098,68920
27,1026,2866,168880
27,987,798,150600
27,1044,5214,54560
27,999,1251,9800
27,68,4962,123866
27,1022,1643,34400
27,980,2052,78650
27,1053,978,49450
27,1009,4546,554400
27,1049,1259,118966
27,686,1879,25066
27,695,1186,41233
27,1006,8293,39100
27,136,922,71421
27,1042,2427,60833
27,451,2764,17500
27,35,3555,68880
27,1003,923,107333
27,1057,3999,194950
27,1008,1858,46833
27,971,1039,186000
27,1039,1178,93633
27,1000,1097,43966
27,1002,4908,86400
27,1037,1336,165120
27,1018,1208,293380
27,998,1541,80100
27,973,1679,151458
27,560,9058,167633
27,975,2543,275083
27,1034,3254,91920
27,1020,1089,64133
27,1041,1272,220800
27,1058,2273,119023
27,977,13349,81560
27,986,1115,100600
27,1062,1048,52500
27,988,3548,121120
27,984,1686,42900
27,1048,3197,23800
27,1045,1683,24240
27,985,840,12633
27,1069,2229,93166
27,1055,1724,113800
27,1028,979,271080
27,1023,888,273500
27,475,3474,113000
27,1012,12769,11833
27,628,2215,257760
27,1071,1762,38333
27,729,7031,95633
27,1025,4344,163700
27,790,6497,132280
27,1016,2133,398360
27,1015,1321,73000
27,1033,1560,27300
27,1070,1044,12300
27,990,1020,138080
27,295,2448,23266
27,905,13244,46566
27,1052,869,23150
27,982,3665,34383
27,1011,1152,201933
27,1038,2236,53550
27,1019,10789,84133
27,1030,1065,223366
27,49,2476,310000
27,1007,2428,102866
27,1056,1065,161000
27,978,1366,46066
28,85,80459,121400
28,1092,1536,194966
28,868,35151,68916
28,1105,2616,23966
28,1122,41283,289240
28,1089,2018,22733
28,1073,1396,305166
28,1123,4494,191666
28,1133,1060,99400
28,1139,1277,114239
28,1074,1815,150440
28,1090,1070,199520
28,1098,1619,18416
28,1088,4528,80980
28,1126,2512,22083
28,1079,3777,12716
28,1141,1566,44680
28,188,2125,9862
28,1114,26790,25433
28,1077,1021,391966
28,1106,2304,199033
28,1102,1050,65533
28,1109,4227,136833
28,1094,1348,199120
28,178,43805,198666
28,1072,1881,102300
28,1115,3432,164633
28,1121,13444,23933
28,526,5651,13500
28,1097,1574,206280
28,1087,7016,31333
28,1095,2566,26483
28,1107,908,340680
28,1113,2398,205280
28,1140,1378,115500
28,1096,1497,173280
28,408,1408,61277
28,1136,7110,130933
28,1130,4514,8066
28,1127,1321,76233
28,726,18515,182633
28,1111,1238,51133
28,1083,1779,130199
28,69,3764,96466
28,481,3913,197850
28,1081,1276,19200
28,1118,4653,11233
28,1110,8002,104433
28,1078,1860,9033
28,1125,1155,58825
28,1137,2981,104983
28,1117,2732,62080
28,1091,1635,113800
28,1100,1067,38200
28,1104,5386,116333
28,1108,1639,19465
28,1135,934,73983
29,1155,1131,112733
29,1159,4908,16733
29,1160,1347,278433
29,1145,1387,160833
29,1158,1329,86720
29,1154,2253,84520
29,276,1714,149730
29,1152,1199,114560
29,1149,1684,171040
29,1156,1099,98320
29,1148,1938,73760
29,1157,2869,7000
29,540,936,34000
29,1144,1303,23500
30,1173,1097,143700
30,1176,837,102666
30,1178,2448,128000
30,1163,2199,13541
30,1175,2454,44750
30,1177,2084,13733
30,1171,18236,16900
30,1168,8572,109066
30,1174,1650,228133
30,1167,3070,88500
30,1137,3375,104983
30,1166,7047,49980
30,1162,2340,59266
30,1169,1277,86400
31,341,5749,32733
31,1179,1267,27680
31,1083,1249,130199
31,1232,5375,305200
31,1209,1909,30080
31,1240,1412,8958
31,1243,2321,12932
31,1210,1100,18100
31,1180,954,75300
31,1249,3629,130883
31,1231,1800,26633
31,1199,1689,233666
31,1259,1290,483450
31,1205,1199,39820
31,1223,3391,188050
31,1012,2227,11833
31,1254,1702,51480
31,54,1263,15033
31,1185,6966,85600
31,1239,11906,121800
31,1217,1934,186000
31,1184,2530,326893
31,1193,3792,38880
31,1191,1367,93833
31,1250,12208,64366
31,1192,1398,257300
31,1198,1085,70366
31,1194,3705,39300
31,1237,1411,51300
31,1196,948,100683
31,1257,985,14166
31,974,4192,183500
31,1201,1922,19833
31,1236,1969,205666
31,622,1004,219650
31,1247,1040,141975
31,161,1612,238966
31,1215,472,71966
31,1234,1419,90016
31,1252,1511,142750
31,1216,1427,90966
31,1222,8720,223900
31,1230,1294,44566
31,1227,2616,38566
31,1256,1762,29066
31,1200,975,188772
31,1211,1060,42291
31,1195,3777,61766
31,1245,1999,142733
31,520,1047,143733
31,1213,836,92700
31,1220,2265,111233
31,1219,4550,18800
31,1244,1715,11300
31,1224,2811,16316
31,1189,1116,13900
31,1226,3531,472733
31,666,1167,96466
31,1235,1008,42533
31,458,1550,14266
31,1221,1197,8166
31,1248,3066,35600
31,1212,1292,79120
31,982,1069,34383
31,1214,1027,84633
31,1182,2951,16100
31,1242,922,41700
31,1255,2350,130449
32,1085,3621,47714
32,1265,1944,7965
32,1266,2461,78240
32,842,6909,407566
32,1267,2765,17137
32,1261,39851,21550
32,1263,2953,267480
32,1268,12803,21600
33,1284,2321,28800
33,330,871,57500
33,1294,860,100560
33,1275,900,311066
33,1282,5658,100000
33,1043,907,79966
33,321,758,28320
33,1277,1212,99266
33,1279,1548,34800
33,1287,3572,8666
33,1293,4561,64483
33,1276,923,264333
33,1289,826,596310
33,1290,1431,179000
33,1286,815,200291
33,1285,867,88366
33,1272,2017,88666
33,1281,883,16600
33,1027,1132,124320
33,1297,433,14633
33,1278,857,20350
33,961,1399,233360
33,1271,407,114220
34,1337,1944,248633
34,1313,2292,20166
34,1338,7403,95366
34,1331,3457,192000
34,1321,3043,131560
34,1305,7212,67916
34,1340,7061,66133
34,1339,2728,136666
34,1357,15862,175216
34,1210,19155,18100
34,1300,3287,509966
34,1330,1491,67240
34,1320,1412,16200
34,1351,2307,50000
34,368,2609,234066
34,1324,1251,119566
34,1317,6234,11511
34,1327,2942,172266
34,1312,2118,273550
34,1329,1858,162166
34,1318,2257,104783
34,1348,2184,58633
34,1304,4274,85166
34,1311,1875,9933
34,1354,5140,40033
34,1344,1492,97633
34,756,1613,24866
34,1319,1505,323066
34,1302,877,10023
34,1333,2692,39500
34,1246,4632,57650
34,1356,18648,6950
34,1334,1704,14416
34,1350,810,278166
34,1310,1257,19400
34,1341,1783,87120
34,1,2262,132433
34,1347,4589,60733
34,1306,3197,28966
34,1301,2822,130583
34,278,1058,66900
34,27,2297,10388
34,1335,2106,187500
34,1314,35579,36866
34,1322,4103,26050
34,1326,2714,29650
34,1332,7785,77983
34,246,1816,13266
34,1358,1928,51533
34,662,3136,94300
34,1299,2602,15066
35,1372,1672,73433
35,1376,2070,37366
35,1370,2252,88920
35,1367,2680,48083
35,1373,2101,136452
35,1378,1134,67567
35,1129,1660,68281
35,1375,2005,62000
35,1361,1539,60600
35,1374,1394,84665
35,1369,3539,673200
35,1364,2824,169800
35,1365,1612,33500
35,1363,2150,76866
35,1366,2511,22366
35,705,2495,32233
36,1387,1606,84733
36,369,3829,124683
36,1386,1317,59716
36,1381,3418,16033
36,1385,8045,54133
36,1388,1501,14133
36,1380,52807,38673
36,1383,4435,12566
36,269,130190,130120
37,319,4365,89800
37,1398,12093,10266
37,249,3173,31633
37,757,14367,76900
37,1418,4703,32400
37,1405,1823,232966
37,1394,1927,23120
37,1404,1034,58000
37,1416,0,193866
37,1419,21524,192866
37,1403,129265,97800
37,1401,1723,234566
37,1395,24895,210166
37,1410,1166,210933
37,1417,1682,155760
37,167,13905,71840
37,1415,27278,268226
37,1393,2029,56400
37,1402,3542,35133
37,84,96,326466
37,1390,1829,123880
37,1397,5338,31700
37,1411,2662,46400
37,1409,22463,65000
37,325,3111,32875
37,21,3494,149933
37,395,9007,127383
37,1407,2064,30433
38,1455,23088,41900
38,1425,1071,76650
38,1442,658,17840
38,1435,10723,30900
38,1210,7414,18100
38,1434,1362,30033
38,310,977,116133
38,1459,6079,7600
38,1427,4844,331268
38,1440,2131,75833
38,1422,670,43400
38,1451,19094,32400
38,1420,67826,67840
38,1458,1185,65033
38,1429,2503,33433
38,1446,1299,37800
38,1433,1790,59600
38,1450,3985,87600
38,315,3686,294233
38,1432,1420,14966
38,1441,2619,384166
38,1290,1142,179000
38,87,5751,35016
38,297,12358,80840
38,1430,760,20266
38,933,12230,63500
38,1426,6547,23933
38,1449,1760,161360
38,1456,5834,55833
38,1443,6053,68633
38,1066,2733,66320
38,4,33185,169500
38,1437,4880,351100
38,661,2188,296600
38,1454,7336,56360
38,1460,13313,50166
38,1457,9446,152633
38,607,1883,44633
38,1452,3232,12433
39,1466,6998,105240
39,1476,1532,149446
39,126,1450,36133
39,1470,6028,688933
39,1474,1193,293791
39,1067,1372,50600
39,1472,2301,13700
39,406,1199,173633
39,1462,1144,95333
39,1467,2061,37733
39,1468,1305,63100
39,1464,2382,106533
39,1475,1277,74533
40,376,1123,82080
40,1484,11436,162566
40,1479,14242,180034
40,1486,5364,166344
40,1482,2890,100920
40,750,1305,85800
40,1504,1069,97066
40,1513,2743,272200
40,1477,1788,65950
40,1497,601,130699
40,1495,1084,124466
40,1496,2973,13966
40,1519,5506,221833
40,1490,1167,174116
40,1515,837,18650
40,1493,3,157180
40,1512,4457,235301
40,1523,1009,180766
40,1503,466,102685
40,1508,21523,143840
40,1520,41247,65200
40,1521,33488,39700
40,1516,2551,62600
40,1502,2880,34966
40,1499,21805,9280
40,1522,885,296666
40,1487,1106,81100
40,1505,1221,178080
40,1518,14765,22383
40,119,690,197200
40,1517,722,150766
40,1483,78838,59633
40,1494,1016,174750
40,1511,3034,72266
40,1501,1450,84057
41,1533,6060,16233
41,1532,1024,90440
41,1531,919,311078
41,1526,33769,26593
41,1530,1883,127166
41,1534,1832,113320
41,1525,2909,18133
41,1528,27522,374533
41,66,12983,20500
42,1551,86159,84720
42,1560,1020,54800
42,512,2248,107833
42,1540,1055,15166
42,1548,9545,8300
42,1544,1435,91720
42,1562,371016,181931
42,1542,10878,105666
42,1545,1425,204933
42,1554,1477,196066
42,1558,4367,67933
42,1541,2947,159033
42,1556,1579,77166
42,1557,4632,79433
42,1553,1889,163360
42,1552,3207,33733
42,1538,1925,23100
42,1547,4381,91300
42,161,7377,238966
42,1559,10969,611875
42,1543,219,17350
43,486,7194,37640
43,1568,2733,15066
43,1569,1969,57933
43,112,2791,14700
43,1194,2458,39300
43,1564,5988,393100
43,1566,3747,207800
43,1570,1800,93159
44,1574,1079,73000
44,1577,1144,13400
44,1579,2672,16000
44,1578,4952,116000
44,1327,1347,172266
44,1573,81,9533
44,318,849,16541
44,1580,1156,13183
45,1697,1390,104766
45,1685,3606,46133
45,109,1600,234100
45,1807,2455,111200
45,1782,138007,100400
45,1584,3078,69803
45,1692,18631,168000
45,1808,45651,43600
45,1582,2445,10833
45,1750,12771,11450
45,1698,4317,10866
45,1618,815,7266
45,1665,1079,51800
45,1722,4257,41933
45,1583,1480,63266
45,1725,1077,12933
45,1608,998,32783
45,1798,1266,43483
45,1723,1189,59100
45,1696,4070,23400
45,1430,1276,20266
45,498,800,19883
45,1644,172,107820
45,289,10441,28500
45,1705,11810,13333
45,1606,1160,30366
45,708,5685,107700
45,1613,4967,144040
45,1699,70696,70870
45,1437,2738,351100
45,1646,1653,14466
45,1620,8554,10133
45,1695,1935,145133
45,1171,5882,16900
45,1753,128605,129816
45,1682,11184,18216
45,1647,3386,15800
45,1737,673,148266
45,1688,64271,64099
45,1340,3829,66133
45,1663,1482,100700
45,682,2500,191240
45,740,2258,35300
45,1802,118977,133216
45,1799,1055,267600
45,1601,10371,102266
45,1588,1196,71716
45,1779,10668,8583
45,1619,11412,178700
45,1760,760,44200
45,1664,3167,38966
45,1707,6828,114750
45,1769,6566,79960
45,1712,17322,174560
45,1736,1053,72450
45,1767,23122,46166
45,1649,892,220200
45,1674,7597,16100
45,1751,10532,18100
45,1777,61854,97733
45,1771,1490,253300
45,768,1962,16266
45,1801,6097,64333
45,291,801,29366
45,1590,1220,17766
45,1703,1482,84400
45,1691,1940,79700
45,1635,6233,274100
45,1637,3646,215466
45,1623,1391,147216
45,1227,501,38566
45,1764,53299,58166
45,1529,1747,13016
45,1738,1602,92533
45,496,1210,172933
45,1667,45905,47750
45,1075,1821,27066
45,703,4994,71466
45,1711,774,41833
45,1625,52818,92300
45,1702,1880,410640
45,1803,2293,58206
45,804,1967,120233
45,1739,576,46200
45,1763,1623,40533
45,1602,1262,76866
45,1610,4134,14733
45,1726,1466,155000
45,1677,20329,21400
45,1732,2677,17300
45,1641,106592,109750
45,1120,2156,115648
45,1745,1840,25233
45,1640,2570,306566
45,1675,1778,136875
45,1659,845,41333
45,1706,2253,275080
45,1632,987,555833
45,454,3596,40900
45,1717,4884,8896
45,1719,1676,107733
45,1642,28952,13250
45,1781,3282,78440
45,1095,1728,26483
45,1678,10839,17800
45,82,1087,7916
45,1598,723,134950
45,1768,1118,88300
45,1300,2713,509966
45,1604,5689,144250
45,915,1899,12850
45,1713,8995,15875
45,1734,2684,92300
45,1662,1478,124833
45,1806,38821,85480
45,1679,1726,181200
45,1690,1384,168750
45,1790,1804,199160
45,1794,49563,75960
45,1631,1626,52750
45,489,5838,86360
45,1671,2452,152800
45,1715,945,23533
45,1727,4209,10333
45,1762,781,15833
45,124,1208,41041
45,1615,946,41933
45,1614,2256,92000
45,683,1606,116900
45,1729,2699,184057
